,overall_score,company,title,location,EmpBasicInfo,employerStats,JobDescriptionContainer,salary
704,3.7,Sun Hung Kai Properties,Data Analyst / Assistant Data Analyst - SQL / Database,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1972
Type
Company - Public
Industry
Real Estate
Sector
Real Estate
Revenue
$2 to $5 billion (USD)
Visit Sun Hung Kai Properties Website","3.7
★★★★★
53 %
Recommend to a friend
74 %
Approve of CEO
16 Ratings","Hong Kong (IAP/PRW040/21) Hong Kong
Requirements

Bachelor’s degree in Information Technology, Computer Science, Business Administration, Economics, Statistics or related disciplines

Minimum 5 years’ relevant experience in data analysis with solid experience in database programming preferred

Proficient in SQL, Excel, Powerpoint, Access

Good command of English & Chinese

Detail-minded & self-motivated with good analytical & problem solving skills

Willing to work overtime and on weekends & public holidays, as well as under pressure

Responsibilities

Develop and maintain in-house database, including design, coding, and enhancement

Collect and analyze data and compile timely and insightful reports

Assist in ad hoc projects as assigned

(Candidates with less experience will be considered for Assistant Data Analyst. Fresh graduates will be considered for Research Assistant.)

Application Method

Send full resume, with present and expected salary, available date to our e-mail address at hrm@shkp.com

Notes on completing the Online Application Form

It should take you about 30 minutes to complete the form.
Complete the form in English, except those fields that specifically ask for Chinese.
Fields marked with an * are compulsory.
Provide as much appropriate information as you can in every part of the form so that comprehensive assessment of your application can be made.
Make sure the information provided is accurate and complete before submission

2020-03-05T14:00:00+0800 2020-03-05T18:30:00+0800
Show More",HK$273K (Glassdoor Est.)
705,NA,Phase Scientific International Ltd.,Senior Research Associate / Scientist I,Kwun Tong,NA,"3.9
★★★★★
75 %
Recommend to a friend
91 %
Approve of CEO
389 Ratings","Job Description
Overview:
The position will be responsible for project planning, providing progress updates, and designing and performing experiments. We are a high energy biotech company that is driven by technological innovation, and therefore requires an R&D team that can manage a fast-paced environment, rapidly evolving project goals, and hitting critical deadlines. This position will be expected to handle working on multiple projects at a time, in both supportive and lead roles. Initially, the main efforts will be to develop our molecular sample preparation product line, as well as work on innovative research projects that investigate new uses for our technology. The position is expected to be able to work independently and to provide guidance to the junior research staff.
Senior Research Associate
Show More",NA
706,3.7,Hays,Planning and Analytics Manager | MNC | New headcount,Hong Kong,"Company Overview
Size
5001 to 10000 Employees
Founded
1968
Type
Company - Private
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$1 to $2 billion (USD)
Visit Hays Website","3.7
★★★★★
71 %
Recommend to a friend
87 %
Approve of CEO
1682 Ratings","Your new Company is the best company to work for. An opportunity has presented itself to join as their Planning and Analytics Manager. You will be offered a very promising career path, flexible working hours, an attractive package and most importantly a fun and dynamic working environment.

You new role


Conduct Business Planning, analysis for management business review and decision making
Monitoring budget and forecast for strategic and operational decisions
Developing short term and long term financial modelling and business scenarios to support business growth
Act as a business partner to the team to implement improved processes to increase company's efficiency and profitability


What you'll need to succeed




What you need to do now

If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or drop an email to Joe Lam at joe.lam@hays.com.hk
Show More",NA
707,3.9,Randstad,Data Analyst | MNC | FMCG,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1960
Type
Company - Public
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$10+ billion (USD)
Visit Randstad Website","3.9
★★★★★
81 %
Recommend to a friend
91 %
Approve of CEO
807 Ratings","About the company

Our client is a FMCG MNC with a leading position in the market. We're currently partnering with them to look for a Data Analyst with Regional exposure.

Key Responsibilities:
Understand business issues and translate these into technical needs;
Communicate data findings to business users via dashboards, reports and presentations;
Partner with data science teams to ensure data is consistent to business requirements;
Reviewing computer reports, printouts, and performance indicators to amend code issues to create clean data;

Show More",NA
708,3.1,"The Bank of East Asia, Limited",Banking Talent Programme - Data Engineer,Hong Kong,"Company Overview
Size
5001 to 10000 Employees
Type
Company - Public
Industry
Banks & Credit Unions
Sector
Finance
Revenue
$2 to $5 billion (USD)
Visit The Bank of East Asia, Limited Website","3.1
★★★★★
52 %
Recommend to a friend
60 %
Approve of CEO
43 Ratings","To support Advanced Analytics Managers/ Officers and Data Scientists on data initiatives
To assist in ensuring optimal data delivery architecture is consistent throughout ongoing projects
To develop, maintain and test infrastructures for data generation


Requirements


University graduate in Banking, Finance, Computer Science or a related discipline
Sound knowledge on data management and analyst




Show More",HK$520K - HK$700K (Glassdoor Est.)
709,3.7,Société Générale,TRAINEE: HR Data Analyst,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1864
Type
Company - Public
Industry
Investment Banking & Asset Management
Sector
Finance
Revenue
$10+ billion (USD)
Visit Société Générale Website","3.7
★★★★★
74 %
Recommend to a friend
78 %
Approve of CEO
1672 Ratings","Responsibilities
Responsibilities :
Data Exploration / Digitalization’s:
Work with the business teams and sponsor to identify issues, challenge requirements and advise on the good solutions using a data driven approach
Identify internal or external data sources / datasets / technologies relevant to answer those objectives
Do exploratory data analysis to identify patterns, trends and discover insights in order to refine the objectives
Show More",NA
710,3.7,Hays,"Data Engineer (Assistant Manager grade , Pharma)",Hong Kong,"Company Overview
Size
5001 to 10000 Employees
Founded
1968
Type
Company - Private
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$1 to $2 billion (USD)
Visit Hays Website","3.7
★★★★★
71 %
Recommend to a friend
87 %
Approve of CEO
1682 Ratings","Your new company
My client is a global pharmaceutical company with strong presence in the Asia region.

Your new role
Work directly with the business SMEs to understand, prioritize, and advise on application focus and rollout
Develop and socialize business analytics strategy, roadmap and architecture
Establish standard methodologies for BI solutions
Responsible for data modeling, discovering insights and opportunities using various data mining tools and techniques
Advanced SQL Skills preferred to identify data patterns and knowledge of performance tuning






If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or send your CV to kenneth.ling@hays.com.hk

If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Show More",NA
711,NA,Velocity Business Solutions,Senior Data Analytics Consultant / Data Analytics Consultant,Kwun Tong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Velocity Business Solutions Website",NA,"You enjoy a challenge and prefer to innovate rather than just produce. You are a continuous learner, and are eager to be challenged with new application development technologies. You enjoy applying your technical experience in a hands-on capacity to create functional solutions for customers, regardless of the technology. You are flexible and open minded. You are a team player and have experience collaborating with developers, engineers, and creatives. You have the confidence and affinity for communication required to work with and speak directly to our clients. You will be part of an elite team of consultants working on high visibility engagements on leading enterprise accounts in a variety of industries.
Your Responsibilities
We are seeking skilled developers with a strong background in application and web development for an exciting opportunity within our consulting team. In this role, you will have a major impact on the success of our latest technology, by implementing innovative customer solutions that rely on your skills and competencies in a diverse range of application development technologies.
Show More",HK$317K - HK$547K (Glassdoor Est.)
713,3.6,lalamove,Data Engineer (Business Intelligence),Hong Kong,"Company Overview
Size
501 to 1000 Employees
Founded
2013
Type
Company - Private
Industry
Logistics & Supply Chain
Sector
Transportation & Logistics
Revenue
Unknown / Non-Applicable
Visit lalamove Website","3.6
★★★★★
58 %
Recommend to a friend
78 %
Approve of CEO
53 Ratings","Lalamove is disrupting the logistics industry by connecting customers and drivers directly through our technology. We offer customers a lightning fast and convenient way to book delivery and moving services whether they are at their home, at work or on the go. People talk about O2O, we live it!

Currently, Lalamove is a leading global on-demand delivery platform with millions of delivery partners serving millions of orders everyday.
With 1600+ employees spread across SEA, INDIA and LATAM, our 6-years old company has reached unicorn status in 2018, is well funded by prominent VCs and has kept growing at tremendous speed since.

Our vision is to bring communities closer and make city life easier by allowing fast and convenient circulation of goods. We realise this vision with a ‘glocal’ approach, building a robust operations team to adapt our product to local networks of businesses and delivery contractors. At the same time, we have ambition to build an international brand by establishing an even more global presence.

Show More",NA
714,3.6,Michael Page HK,Data Engineer/ Architect (ETL/ Cloud),Hong Kong,"Company Overview
Size
201 to 500 Employees
Type
Company - Private
Industry
Security Services
Sector
Business Services
Revenue
Unknown / Non-Applicable
Visit Michael Page HK Website","3.6
★★★★★
82 %
Recommend to a friend
84 %
Approve of CEO
13 Ratings","As Data Engineer/ Architect , you are required to:
Perform data architecture, warehousing and modelling (Power BI)

Centralize data across systems including Salesforce CRM, Shopify and SAP ERP for provisioning on reporting

Perform data extraction, loading and analysis across legacy systems and online marketplace

Build data pipeline and integration

Maintain close communication with senior stakeholders to gather requirements and deliver insight

Perform data warehouse implementation to AWS. Hands on with set up, data infrastructure and architecture

As reverse data engineer to perform data cleansing for 2 databases of sister brand and get it prepare for AWS cloud migration

Drive the team on data visualization

Large scale consumer goods MNC

Data architecture, warehouse & modelling

Bachelor in Information Management or related disciplines

Over 5 years experience in Business Intelligence as System Analyst, BI/ Data Engineer/ Architec

Strong in Data Architecture, Warehousing, ETL and Modelling

Hands on with building data pipeline and integration

Hands on with any business intellignece tools e.g. Qlik, Cognos, Tableau; Power BI is a plus

Experience with data warehouse migration to cloud

Experience in large scale legacy systems e.g. SAP ERP, Salesforce CRM, Shopify is a plus

Good command of spoken and written English and Chinese

Our client is one of the largest consumer products firm with business across the globe. To cope with their business expansion, they are currently hiring a Data Engineer/ Architect to perform data architecture, warehousing and modelling with migration to AWS cloud.

Our client offer attractive compensation package with sustainable career path to the candidate.

Large scale consumer goods MNC

Data architecture, warehousing & modelling

Exposure to Power BI & AWS

Multi-brands and global project exposure
Show More",NA
715,3.7,Hays,Credit Risk Analytics Manager - Corporate Bank,Hong Kong,"Company Overview
Size
5001 to 10000 Employees
Founded
1968
Type
Company - Private
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$1 to $2 billion (USD)
Visit Hays Website","3.7
★★★★★
71 %
Recommend to a friend
87 %
Approve of CEO
1682 Ratings","Your new company
This is one of the top bank in Hong Kong. They are now adding a new headcount to the credit risk analytics team due to expansion.

Your new role
Working in a sizable team, you will develop, maintain, and revamp credit models for stress testing, scorecard and relevant credit risk analytics methodologies. You will set the stress testing scenario for the bank and ensure they are adhered to regulatory requirement. You will implement and enhance IFRS 9 models and provide impalement analysis. You will provide analysis for credit portfolio.

What you'll need to succeed
You will have 5+ years of credit risk management/model development experience within banks or financial institutions. Strong analytical skills, proficient in SAS and data management.


If you're interested in this role, click ""apply now"" or for more information and a confidential discussion this role or to find out more about Credit Risk opportunities, please contact Gillian Lam on +852 2230 7433 or email your CV to gillian.lam@hays.com.hk
Show More",NA
716,3.6,Michael Page HK,"Data Analyst, Commercial Banking, Top Tier",Hong Kong,"Company Overview
Size
201 to 500 Employees
Type
Company - Private
Industry
Security Services
Sector
Business Services
Revenue
Unknown / Non-Applicable
Visit Michael Page HK Website","3.6
★★★★★
82 %
Recommend to a friend
84 %
Approve of CEO
13 Ratings","Assisting team in preparing various data analysis and management reports

Communicate data findings to business users via dashboards, reports and presentations

Partner with data science teams to ensure data consistency

Drive automation in processes in improving efficiency

Well-Funded Data Analysis Projects

Competitive Package

Bachelor degree in Information Systems, Computer Science or related disciplines

Programming experience in Python, R is preferred

Experience with Azure, AWS, GCP would be advantageous

Proficient in written and spoken Cantonese and English

Well-organized, excellent interpersonal and communication skills

Our client is the top tier commercial bank globally. To cope with technology advancement, they are expanding their IT team to initiate technology innovation across all financial services sectors.

With their recent business innovation, they are currently looking for a Data Analyst to join their well-established IT team.

Dynamic working culture

Well-funded data analysis project

Competitive package

Prime working location

Our client is the top tier commercial bank globally. They are looking for a Data Analyst to join their expanding IT team.

Successful candidate will assist the team in preparing various data analysis and management reports.
Show More",NA
717,NA,SUPER Corporate Consultancy Group,DATA ANALYST (BANK PROJECTS),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit SUPER Corporate Consultancy Group Website",NA,"Job Description
Job duties
As a project manager to Improve and ensure the data quality of customer information
Implement data migration project, data governance framework and drive data cleansing exercise of the Core Banking Project, in accordance with approved project scope, budget, targets and timelines.
Establish and execute data migration plan for the Core Banking Projects and work closely with the project team and vendor to develop and test the technologies and processes involved for successful data migration
Perform data analysis to reveal data issue in replaced systems which exist currently or will be an issue according to new Core Banking system
Show More",HK$204K - HK$423K (Glassdoor Est.)
718,2.7,ITCS Group,Data Engineer Lead,Hong Kong,"Company Overview
Size
201 to 500 Employees
Founded
2007
Type
Company - Private
Industry
IT Services
Sector
Information Technology
Revenue
$25 to $50 million (USD)
Visit ITCS Group Website","2.7
★★★★★
26 %
Recommend to a friend
38 %
Approve of CEO
5 Ratings","Hong Kong Big Data Permanent

Our client, a leading financial firm, is looking for a Data Engineer Lead. The selected candidate will be tasked to develop Big Data Solutions within Cloud-based platform, and leading design of Big Data Solutions to business priority. Great opportunity to join if you are looking for a stable yet challenging opportunity to join a finance firm (Negotiable to be Perm).
Building and Architecting distributed and highly parallelized Big Data ingestion and processing pipeline which is able to process massive amounts of data (both structured and unstructured data) in near real-time
Evaluate and deploy data quality framework to measure and improve data quality in the organization over time

Show More",NA
719,4.0,Vyond,"Director, Data",Hong Kong,"Company Overview
Size
51 to 200 Employees
Founded
2007
Type
Company - Private
Industry
Advertising & Marketing
Sector
Business Services
Revenue
Unknown / Non-Applicable
Visit Vyond Website","4.0
★★★★★
75 %
Recommend to a friend
100 %
Approve of CEO
1 Ratings","Description
The Director, Data at Vyond oversees the strategic use of multiple types of data across the company within the scope defined by product development and represents data as a strategic business asset. The Director, Data is responsible for defining the company’s data management plans, provides user insight and data analytics leadership to the business, and enables the company to harness data to manage risk and create revenue-generating opportunities. The Director, Data is also responsible for maintaining data integrity, as well as coordinating and supporting teams to be involved in data governance and to utilize data to drive value across the business.
Role & Responsibilities
Supervise and grow the Vyond data team, under the scope of product development, including data analysts, data scientists and technical project leads.
Show More",NA
755,4.4,Lululemon,,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1998
Type
Company - Public
Industry
Department, Clothing, & Shoe Stores
Sector
Retail
Revenue
$2 to $5 billion (USD)
Visit Lululemon Website","4.4
★★★★★
89 %
Recommend to a friend
95 %
Approve of CEO
845 Ratings","Who we are
lululemon is a yoga-inspired technical apparel company up to big things. The practice and philosophy of yoga informs our overall purpose to elevate the world by realizing the full potential within every one of us. We are proud to be a growing global company with locations all around the world, from Vancouver to Shanghai, and places in between. We owe our success to our innovative product, our emphasis on our stores, our commitment to our people, and the incredible connections we get to make in every community we are in.

A day in the life:
As a Data Sceintist you are a leader in creating a data-driven culture, providing support and actionable insights to help shape and improve the guest experience, engagement across our business. Bring the power of analytical insights, and help drive how we continue to evolve into a digitally-led organization across Asia and Oceania portfolio



#LI-APAC #LI-JC1
Show More",NA
765,4.1,Visa,Data Scientist,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1958
Type
Company - Public
Industry
IT Services
Sector
Information Technology
Revenue
$10+ billion (USD)
Visit Visa Website","3.9
★★★★★
80 %
Recommend to a friend
92 %
Approve of CEO
522 Ratings","Company Description

As the world's leader in digital payments technology, Visa's mission is to connect the world through the most creative, reliable and secure payment network - enabling individuals, businesses, and economies to thrive. Our advanced global processing network, VisaNet, provides secure and reliable payments around the world, and is capable of handling more than 65,000 transaction messages a second. The company's dedication to innovation drives the rapid growth of connected commerce on any device, and fuels the dream of a cashless future for everyone, everywhere. As the world moves from analog to digital, Visa is applying our brand, products, people, network and scale to reshape the future of commerce.
At Visa, your individuality fits right in. Working here gives you an opportunity to impact the world, invest in your career growth, and be part of an inclusive and diverse workplace. We are a global team of disruptors, trailblazers, innovators and risk-takers who are helping drive economic growth in even the most remote parts of the world, creatively moving the industry forward, and doing meaningful work that brings financial literacy and digital commerce to millions of unbanked and underserved consumers.





Show More",NA
781,NA,Velocity Business Solutions,Customer Facing Data Scientist,Kwun Tong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Velocity Business Solutions Website",NA,"Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of industries. You will need to be comfortable leading technical demonstrations of DataRobot, helping clients develop models that add value to their organizations, and integrating those models into client environments. Ideal candidates enjoy day-to-day data science problem-solving mixed with high levels of customer interaction.
Main Requirements
4-5+ years of real-world business experience
Hands-on experience building and implementing predictive models
Strong customer interaction skills
Excellent organizational, communication, writing and interpersonal skills
Show More",NA
869,3.5,Hong Kong Broadband Network,Senior Data Engineer / Data Engineer,Hong Kong,"Company Overview
Size
1001 to 5000 Employees
Founded
1999
Type
Company - Public
Industry
Internet
Sector
Information Technology
Revenue
$5 to $10 billion (USD)
Visit Hong Kong Broadband Network Website","3.5
★★★★★
65 %
Recommend to a friend
72 %
Approve of CEO
27 Ratings","The Opportunity
This position will be under HOME+ e-commerce platform

The purpose to you with this career opportunity will be...

Working with a highly dynamic team to drive creative and innovative projects and create business values. You will experience endless motivation and energy at work.

To be part of our mission, we are looking for a Data Engineer to…







Show More",NA
870,5.0,Match Talent,Data Engineer / Analyst,Hong Kong,"Company Overview
Size
Unknown
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Match Talent Website","5.0
★★★★★
100 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Collaborate with business users across the organization to assess their needs and define analytical strategy
Assist the evaluation, selection and implementation of tools for data integration
Involve with campaign production specialist to design and implementing targeting campaign
Analyse structured and unstructured data, visualize findings and discover insights via data modelling, and optimization technique
Collaborate with a broad spectrum of stakeholders, including marketers, technical expertise and product teams, etc.
Requirements:
Show More",NA
871,NA,Taron Solutions,Senior Research Scientist /Research Scientist,Hong Kong,"Company Overview
Size
Unknown
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Taron Solutions Website",NA,"Summary
Taron Solutions Limited is entering an exciting period to build our global brand servicing pharma and biopharma industries. We are looking for a Research Scientist at our Hong Kong Headquarters to help progress research projects, formulate products and perform analytical testing. The individual conducts duties and responsibilities listed below, plus any other tasks as requested by the supervisor.

Duties and Responsibilities
Carries out a broad range of research activities to determine best practices, research protocols and experimental plans.
Perform cell culture, cell harvest and isolation according to study protocol related to the handling of gene modification and cell line development under both Mammalian cell and microbial system.
Conduct strain screening, cloning, DNA analysis and expression for stable cell line.

Salary will be based on educational level, discipline, and years of experience. Other benefits based on short-term and long-term incentive performance base (cash and stock options).
Candidates interested in applying for this position can send a cover letter as well as an updated CV with contact information to the following email address: info@taronsolutions.com
Show More",HK$216K - HK$401K (Glassdoor Est.)
872,3.6,Adecco Hong Kong,Data Analyst - Wealth & Personal Banking,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1996
Type
Company - Public
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$10+ billion (USD)
Visit Adecco Hong Kong Website","3.6
★★★★★
70 %
Recommend to a friend
81 %
Approve of CEO
540 Ratings","Experience in Python / SQL / SAS is preferred
Wealth & Personal Banking Division
Good in written and spoken English and Cantonese

Our client is a leading banking corporation. They are currently looking for a Data Analyst to join their Wealth & Personal Banking Division.

Responsibilities:
Work closely with stakeholders to determine data requirements

JN -052021-59037
Show More",NA
873,NA,Global Executive Consultants,Data Analyst / BI Specialist (HKD $45 - 55K),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Contract
Revenue
Unknown / Non-Applicable
Visit Global Executive Consultants Website","4.4
★★★★★
94 %
Recommend to a friend
97 %
Approve of CEO
24 Ratings","Our client, a leading financial institution is looking for high-caliber person to fill the position.
Job Duties
The position is responsible for delivering application development projects and other assignments
Collaborate closely with the members of the IT teams, service providers, and business users to understand the business processes and to study the functional requirements
To design the solutions, document the respective technical specifications, and develop the applications accordingly
Responsible for the system delivery of regulatory-related projects
Perform requirement collection, design, programming, testing, and implementation with minimum supervision
Show More",HK$185K - HK$420K (Glassdoor Est.)
874,NA,Arion House,"Anti-Financial Crime - Group Strategic Analytics - AFC Modelling Analytics Manager, APAC",Hong Kong,"Company Overview
Size
Unknown
Type
Company - Public
Revenue
Unknown / Non-Applicable
Visit Arion House Website",NA,"Level: Vice President
Client: European Investment Bank
Location: Hong Kong

Details of the Division and Team:
The Management Board has delegated to Anti-Financial Crime (“AFC”) as an independent control function the tasks and measures for the prevention of money laundering, the fight against terrorist financing, the monitoring of financial and commercial sanctions, and the fight against other criminal activities.


Show More",NA
875,NA,IT-RecruitHK,Data Analyst/Programmer/Analyst Programmer-Wan Chai,Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit IT-RecruitHK Website",NA,"Job description:
Responsibility
Jobs / SQL statements tuning
Analyze the information and produce useful summarized reports to management
Identify data sources and transform useful information to database
Data integrity assurance
Provide maintenance and support on existing products
Requirement
Show More",NA
876,NA,Mega Jobs,"Data Analyst, Core Banking Project",Tsim Sha Tsui,"Company Overview
Size
Unknown
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Mega Jobs Website",NA,"Our Client is an international commercial bank, based in China. It seeks steady and sustainable growth through transformation, innovation and ""scientific development"". The Bank steps up the reform on marketing and management to allocate the right resources to improve its ability of serving the real economy while ensuring risk control. With all the efforts been made, the bank aims to be a modern mid-range bank with adequate working capital, strict internal control, safe operation, excellent services, good efficiency, strong innovation capability and competitiveness in international market. It is now inviting high caliber professionals to join their Hong Kong Banking Company.

Responsibilities:





Show More",HK$190K - HK$396K (Glassdoor Est.)
877,NA,Walters People,Data Analyst - SAS & Python,Hong Kong,"Company Overview
Size
201 to 500 Employees
Founded
2004
Type
Private Practice / Firm
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
Unknown / Non-Applicable
Visit Walters People Website","3.9
★★★★★
72 %
Recommend to a friend
100 %
Approve of CEO
2 Ratings","A large financial institution is now hiring a Data Analyst to join their well established platform. Successful candidate should have strong python skills.
Responsibilities
Convert all SAS programmes into Python that can be supported in new data platform
Assist in the set up / automation of offline data ingestion into new data platform
Responsible to transfer Python knowledge & skills to existing data team for future support
Help to build & revamp existing CE & digital dashboards to monitor customer sentiment / digital performance
Requirements

A large financial institution is now hiring a Data Analyst to join their well established platform. Successful candidate should have strong python skills.
Show More",NA
878,NA,Integrated Management Systems,Senior/ Data Engineer,Hong Kong,"Company Overview
Size
51 to 200 Employees
Founded
1989
Type
Company - Private
Industry
Computer Hardware & Software
Sector
Information Technology
Revenue
$10 to $25 million (USD)
Visit Integrated Management Systems Website","3.9
★★★★★
80 %
Recommend to a friend
81 %
Approve of CEO
57 Ratings","We are seeking a highly technical and experienced Senior Data Engineer to be a part of the development of next-generation enterprise big data platform. Qualified candidates must be well-versed in building Big Data analytical platforms using containerization, cloud technologies and Big Data parallel processing technologies as well as the advantages, disadvantages, and trade-offs of various architecture approaches.
In addition, the successful candidate should have knowledge and architecture experience with Data Science tools and libraries, Modeling, Machine Learning, Streaming Data and Enterprise Data Warehousing.
This candidate must be familiar with agile methods and related SDLC tools. This is a very technical and challenging position with accountability for an overall product portfolio’s performance and quality.
He/she will have opportunities to work on world class product development projects with state-of-the-art AI, Blockchain Big Data and Cyber Security technologies.
Show More",NA
879,NA,IT-RecruitHK,Data Analyst-Wanchai ( 14k-20K /5-day work ),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit IT-RecruitHK Website",NA,"Job description:
Responsibilities:
Work on all stages of data science projects from partnering with stakeholders across the business to identify opportunities, understand data to implementing the solutions into products and service offerings;
-Provide data modeling, mining, pattern analysis, visualization to help the company's workflow; -Build predictive models with advanced machine learning algorithms;
Data analytics / ETL / SQL / BI;
Data conversion, standardization and cleansing
Show More",NA
880,NA,AGS Group,Business Planning/ Business Analytics Manager,Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit AGS Group Website","3.0
★★★★★
100 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Responsibilities
Prepare management reports for performance tracking and business decisions related to business strategies and decisions through:
– Collecting and analyzing information from internal and external sources
– Conducting market studies and customer analysis
– Maintaining and enhancing internal database

Requirements
Degree in Statistics, Economics, Marketing, Business or related disciplines
Show More",HK$308K - HK$492K (Glassdoor Est.)
882,NA,SIRIUS Partners Ltd,Data Engineer- Top Financial Institution,Hong Kong,"Company Overview
Size
51 to 200 Employees
Type
Self-employed
Revenue
Unknown / Non-Applicable
Visit SIRIUS Partners Ltd Website",NA,"Sirius Partners
IT / Technology
Hong Kong
Posted 2 weeks ago

Our client a top financial institution is currently seeking a Data Engineer to support some firm wide exciting data initiatives.
Responsibilites:
Responsible for the tactical governance of project team members and their work and deliverables


Show More",HK$216K - HK$420K (Glassdoor Est.)
883,NA,Tangspac Consulting (HK) Ltd.,"Data Analyst (Retail Banking, 2 vacancies)",Hong Kong,"Company Overview
Size
51 to 200 Employees
Type
Company - Private
Industry
IT Services
Sector
Information Technology
Revenue
Unknown / Non-Applicable
Visit Tangspac Consulting (HK) Ltd. Website","2.9
★★★★★
50 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","The first vacancy:
Responsibilities:
Devise contextual marketing campaigns, customer portfolio plans
Identify opportunities from data-driven analytics to drive customer quality and campaign conversion
Evaluate the effectiveness of campaigns
Ensure all campaign elements invoke bank standards with the highest quality, from execution to post evaluation
Requirements:
Show More",NA
884,3.6,RGF HR Agent,Machine Learning Engineer - Cantonese Native Speaker (Hong Kong) - IT,Hong Kong,"Company Overview
Size
51 to 200 Employees
Founded
2011
Type
Unknown
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
Unknown / Non-Applicable
Visit RGF HR Agent Website","3.6
★★★★★
82 %
Recommend to a friend
77 %
Approve of CEO
11 Ratings","Job Detail
Company Overview
Our client, an IT service company, is looking for a Machine Learning Engineer as followings:

Job Description
Run machine learning tests and experiments
Test a linguistic software by crafting test plans, develop automation, and ensure high-quality feature releases
Clearly communicate with project stakeholders, both within and outside of the linguistic software team

Requirements

Additional Job Information

Show More",NA
885,NA,Bond West Consultants,Business Analyst / Data Analyst – Power BI,Hong Kong,"Company Overview
Size
201 to 500 Employees
Type
Unknown
Revenue
Unknown / Non-Applicable
Visit Bond West Consultants Website","2.3
★★★★★
N/A
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Responsibilities:
Provide and support data analytics services including prediction to internal and external customers.
Establish a data integration platform including BI tools or Data Lake which can be used for data analytics and various visualization.
Implement or execute company data strategic plan to support the growth of the business.
Support the team head to define data definition, ownership, policies, create data mappings to integrate data and data connections.
Serving as a liaison between stakeholders and users to understand business needs and proactively resolve issues and problems.
Working alongside with project team to tackle medium complicate business requirements within a few functional areas.
Works with internal and external customers and IT partners to develop and analyze business intelligence needs including development of various visualization tools/dashboards





Show More",NA
886,NA,AGS Group,Data Engineer (Warehouse / ETL / Informatica),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit AGS Group Website","3.0
★★★★★
100 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Responsibilities:
Develop ETL model with business requirements for data integration
Implement & maintain high data quality which ensures completeness, accuracy & relevance of the information
Maintain and support data warehouse and data cleansing with Informatica Data Quality engine
Responsible for data platform and source data extraction analysis, design, development, testing and system implementation and automation
Requirements:
Degree holder in Information Technology, Computer Science or relevant discipline
Show More",HK$216K - HK$420K (Glassdoor Est.)
887,NA,Hong Kong Public Opinion Research Institute (HKPORI),Executive (Data Science),Hong Kong,NA,NA,"Applications are invited for the post of Executive (Data Science) on a 3-month contract in the first instance, renewable to another 9-month contract with a pay rise of up to 25% depending on performance appraisal, thereafter much longer contracts depending on performance.
Applicants should have a bachelor’s degree in Statistics, Social Sciences, or other related disciplines, with more than one year’s relevant work experience, especially in data analysis and/or computer programming.
HKPORI is a civil society conscientious enterprise with a strong sense of social responsibility, it maintains a high level of Integrity and Quality in all its operations. For the position advertised, we expect the appointee to be mature, self-motivated, have a strong sense of responsibility, be a good team player but can also work independently. Good command of Chinese (Cantonese and Putonghua) and English, sound knowledge of statistics and database management are musts.
Show More",NA
